,feature_1,feature_2,target
0,-0.16711808031685435,0.14671368643332283,-24.15886904687538
1,-0.020901593964148132,0.117327383308782,-25.27973652847947
2,0.15041890514357628,0.3649610024662251,27.018155916874996
3,0.5556044660034485,0.08958068125524882,-9.88740969408406
4,0.058208718445999896,-1.142970297830623,-23.216045508517382
5,-0.966976143129213,-0.047711356141979855,-10.808528118646308
6,-1.0016200098949155,-0.2811002928859549,-35.83111332736954
7,-1.6694052811213718,0.543360192379935,-39.660216294966105
8,0.11958036841415326,-0.9730689408815555,13.082395568579269
9,-1.4063174636718339,-0.08310557262869477,-42.436530780155586
10,0.8995998754332507,0.30729952087660933,35.13468594965043
11,-1.3471262895296965,-0.9716140385106515,-53.51982412479867
12,-0.5621680265783021,-0.20922187374452778,-4.335885275969122
13,-0.46603650186824225,-1.5947030672667954,-33.42859016858349
14,0.6141667000434252,0.7575077100473051,44.618703868111005
15,0.326133022242118,-1.2511135763853032,26.217233430330914
16,-0.24717738252059693,-0.6819842479977986,1.242918890468525
17,-0.9746816702273214,0.787084603742452,-63.36148639898329
18,-0.6124373746404379,0.36150352520610163,3.3709918328420194
19,2.062524919243145,-1.0675329142542729,93.82311915595572
20,0.594754341665286,0.8534155587803077,3.461274102977036
21,-1.2608839543350452,0.9178619470547761,-22.98617768430595
22,-0.8289950109220725,-0.5601810401969697,-37.028941389367425
23,-1.1057046684859357,-0.21492103028873533,-51.023618038101425
24,-1.3044695005048532,0.6696725488300385,-61.67276256130079
25,-0.7084067669104628,-1.5137143926128271,-32.24152957643667
26,0.30805053950410216,-0.3916485674217908,-17.410629504905295
27,1.4765403497258958,1.3800913541474515,77.62276711061723
28,1.8732977762175456,1.0800480657146485,120.04368939404043
29,-0.13263374638257355,-0.9745293046706415,-26.190836449031586
30,-0.3649527295428853,-0.8392096673390064,-48.383195872343876
31,0.06428001909546277,-1.0777447779293061,-14.761566521350764
32,0.4933179008808892,0.1848361236948739,2.028213712490601
33,0.7569886166453519,-0.9221653241776254,17.050873431958415
34,-0.5518581458924467,2.5581992856682523,-28.60015128669151
35,0.21409374413020396,-1.245738778711988,-30.58238233088383
36,1.4027943109360992,-1.4018510627922809,45.79063461413496
37,-1.0469109826819396,0.5366527525272862,1.1674199105205645
38,1.0560568090660518,0.22323891412915967,69.91342458051497
39,-1.2515394241904443,1.4437646040732597,-68.19283044390576
40,-0.7043436905427592,-1.4084612963635597,-65.29063398852783
41,-0.13845598398377382,-1.2242982362893657,-2.4605893261831024
42,1.2382830714336357,0.02127157673606165,70.7809814301682
43,0.742095372009307,0.2992925804064919,38.86400913937557
44,-0.04692057887918407,0.47704082722312147,19.607860730676624
45,-0.24606248812994846,-0.8432465953161914,-70.53371805217579
46,0.4599721429391164,-0.6777153697521061,-11.992208040752896
47,0.12029563171189886,0.514438834058749,37.975436524647925
48,-0.48943944251822213,1.044160877069072,0.7612484718508412
49,0.6256673477650062,-0.8571575564162826,32.257382941516596
50,1.7359638031652493,0.1979107834626478,45.52945977771052
51,0.06023020994102644,2.463242112485286,23.963060303360898
52,-1.4480843414973241,-1.4074637743765552,-26.452325226544986
53,0.26739231407190295,0.3216978061960136,43.39491529765998
54,0.013929291912946203,-0.024125087110003277,-5.471517764615199
55,0.3230792731160291,-0.2523535021262876,9.874990338457383
56,0.6427227598675439,1.3291525301324314,74.78968282370829
57,-0.32267983884213575,-0.25083301645504735,-11.894493800469132
58,0.7910319470430469,-0.9093874547947389,34.00986845785904
59,-1.141689114133505,-0.19365945927971812,-62.92288914286949
60,0.33848384346169114,-0.29540141013902943,4.4998164021742335
61,-0.17495975669540864,-0.7557451594928447,8.500224465040494
62,-0.070165711458647,-1.660960933515991,-32.257665141841485
63,-0.21967188783751193,0.3571125715117464,-17.06745854180354
64,-0.661786464768388,0.852433334796224,-5.6227715073269415
65,0.19905969557347003,-0.6002168771587947,7.437043952704041
66,0.9751197334177512,-0.14705738150213865,48.05420112054572
67,0.8711247034316923,-0.32602353216784113,13.688665083229331
68,0.3672873134013406,1.8381836767951223,10.314610697613983
69,-1.3985675738191412,0.5629692366905709,-53.46222127819731
70,0.07682189106025536,-1.2829922241885696,-30.255890168357425
71,-0.2590421458207031,-0.19634984908497827,-39.39422616065421
72,-0.3653215513121087,0.1846803058649084,12.92526079563963
73,-1.4183657329330317,-1.7608088119807759,-75.29781008840388
74,-0.8096035199216461,0.4240610444640897,-53.11409210911623
75,-0.06413834659299263,0.32876241030348075,-20.357266059453877
76,0.0917607765355023,-1.9875689146008928,-17.569919431860523
77,0.5298041779152828,1.4415686206579004,31.76749222598761
78,-0.03582603910995153,1.564643655814006,8.358200841557164
79,0.29612027706457605,0.26105527217988933,30.28043571167774
80,0.22213377163371276,-0.4787486216634771,32.69221883457427
81,-0.0332299906444608,-0.2081168572725397,12.17351564389951
82,1.6777008140764407,-0.5535882417079946,78.73619226337965
83,-1.556581898659751,-0.4281151609659125,-80.38703777991435
84,1.7976865268495226,0.6408428612670098,88.82743873286805
85,-0.36361221221385587,-0.056945623721067457,-42.23219200325889
86,0.5583269125217224,0.0760053914124115,27.17740663082625
87,-0.44643361455052827,0.19408999289830758,-2.0397687594986937
88,0.28586539072490513,0.33445678998702516,6.454971039255926
89,0.5150476863060478,3.8527314906547208,28.387331358707765
90,2.1330333746562666,-1.9520877995225019,69.48742660225936
91,0.0438114719791096,-0.14700200162848862,14.180045306865722
92,0.57707212718054,-0.2030453860429927,0.4361787605597094
93,0.6901439917111125,-0.40122047188583626,-18.789478562430233
94,0.17770100093325383,-1.3353443587101013,-31.51084934059736
95,1.1894704889246406,-1.2276078151369925,41.085455311412446
96,0.6324077390555208,0.9725544496267297,49.969514420548535
97,1.1677820616598074,0.2544208433012131,62.54684355803956
98,-1.0121043752601677,-1.6548566718657698,-74.13019364194909
99,-1.1509935774223028,0.37569801834567196,-48.25424144303052
100,-0.6117690909052854,-0.03703679704841202,-22.324853193715445
101,-1.713134529090878,1.3538723741654133,-24.718965717628627
102,0.2010990467149675,1.050654396007612,16.835969208103492
103,-1.1939250063990554,0.14294309476370676,-29.01806533760589
104,-1.280429352496283,1.7547941819843647,-35.318730157040065
105,0.09612077694098344,-0.46227528870504275,-4.571434979004435
106,-0.06267909727317188,0.9551423205012383,-8.255298467215033
107,0.738810480887503,0.6153674840130534,47.76667548005918
108,0.538296079049633,1.0725073373098022,38.99126937751472
109,0.8339221545489041,0.4591800792284367,7.987648206495027
110,1.196631486645651,-0.6097829043193822,51.537233572990935
111,-2.123895724309807,-0.525755021680761,-117.19915395483558
112,0.03800347816820029,0.1200313267182613,8.897061657210878
113,-0.7019916878067556,-0.6629009175509484,-36.644842919751305
114,-0.9824873935383096,-0.2246331499970246,-86.41828594105262
115,-0.2525681513931603,-1.2477831819648495,-25.599624892913862
116,1.158595579007404,-0.8206823183517105,-4.1737524064318166
117,-1.6275424378831627,0.048084946661381994,-42.09075054593746
118,-1.4789115687741285,0.1833599197791556,-65.03800366626932
119,0.6453759495851475,1.3686315575323487,25.907146324795356
120,0.7942646796218271,-1.2542894231692494,-1.8668477022801113
121,0.15985639199740037,-1.0276751409259581,1.5592395520703024
122,-0.02435459226098284,2.1422703586118637,8.050486121803408
123,0.47323762457354485,-0.07282891265687277,17.269782538181225
124,0.3319803305690149,0.1904996797790666,4.148334208617936
125,-0.4827435221820324,-0.9533286082587124,-27.854994272707238
126,-0.4606387709597875,1.0571222262189157,-8.097865045994839
127,-1.1913034972026486,0.6565536086338297,-32.14070330677969
128,0.22409248181041677,0.01259240078179486,39.87474661815102
129,-1.5811907020321334,0.8950383140761154,-66.78705367077299
130,-0.7271371758248686,-0.24751863555150475,-68.15985017649652
131,0.9503075919735757,1.7106133725819253,59.14710501764347
132,0.23561455810856594,0.7708651938869668,49.45848395995961
133,-1.9187712152990415,-0.026513875449216878,-60.80165535391177
134,1.179440120721287,-0.4691756521047048,54.676197198513655
135,-0.24869112618354708,1.6073455760199926,39.568834644536146
136,-0.03471176970524331,-1.168678037619532,7.89039506241668
137,0.541462728204788,0.7591551603026468,28.961354396993464
138,0.2799686263198203,-1.1254890472983765,14.658481762878207
139,0.7326400772155792,-0.08071658010858232,71.06229953294473
140,0.12267031599479553,1.6246784584695606,-19.806461320713424
141,-1.0962750868952018,-1.4400508825942944,-76.37516412106973
142,-0.5462444482524828,0.3918040054025465,-6.0688183114650265
143,-1.4785219903674274,-0.7198442083947086,-125.33351317590737
144,2.061503576636398,1.2083662305931424,127.01106896132507
145,0.8604734883597454,-0.5830774385689385,19.33442988597799
146,0.24380071377119883,-0.5640786307367284,53.47926090558146
147,0.19652116970147013,0.7090037575885123,-2.652504658737909
148,0.25972250172148187,-0.9043166251044086,-30.967660045511735
149,1.5307508323436974,1.2187618516973167,45.712421400248516
150,1.0302834540318422,0.23878915902651351,52.1789480016987
151,1.6122206282554243,0.8968393158655319,62.554313152494146
152,1.3173940656343257,0.19759960469239965,79.8299108110603
153,-2.4994057148735727,2.2909425725907413,-87.69236539352598
154,0.6385924587773739,-1.6615200622689599,21.422881871249572
155,1.5795721457307124,-0.5228600271532683,66.28392238346443
156,-0.5816809139486437,-1.0147567306928669,-2.1698179261615103
157,-1.1790397911598025,1.1876793884615637,-35.82411058450293
